15-05-17 18:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,40.219,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,11.890,0xbb904_16-05-15 21:xx - 17-05-15 18:23,8.328,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.162,0x917f2_16-05-15 20:xx - 18-05-15 2:55,4.161
15-05-17 16:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.842,0x91b17_15-05-15 9:xx - 19-05-15 19:13,16.897,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,11.088,0xbb904_16-05-15 21:xx - 17-05-15 18:23,7.958,0x1a438_16-05-15 10:xx - 18-05-15 13:57,5.820
15-05-17 14:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.466,0x91b17_15-05-15 9:xx - 19-05-15 19:13,16.241,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,10.525,0xbb904_16-05-15 21:xx - 17-05-15 18:23,7.269,0x1a438_16-05-15 10:xx - 18-05-15 13:57,5.354
15-05-17 12:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.075,0x91b17_15-05-15 9:xx - 19-05-15 19:13,15.621,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.978,0xbb904_16-05-15 21:xx - 17-05-15 18:23,6.520,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.964
15-05-17 10:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,38.695,0x91b17_15-05-15 9:xx - 19-05-15 19:13,15.013,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.450,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.593,0xfca5e_16-05-15 11:xx - 17-05-15 10:36,3.085
15-05-17 08:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,38.306,0x91b17_15-05-15 9:xx - 19-05-15 19:13,14.394,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.068,0xbb904_16-05-15 21:xx - 17-05-15 18:23,5.014,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.222
15-05-17 06:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.912,0x91b17_15-05-15 9:xx - 19-05-15 19:13,13.752,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,8.588,0xbb904_16-05-15 21:xx - 17-05-15 18:23,4.139,0x1a438_16-05-15 10:xx - 18-05-15 13:57,3.824
15-05-17 04:00:00,0xa24af_17-05-15 4:xx - 17-05-15 16:40_parking,38.931,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.534,0x91b17_15-05-15 9:xx - 19-05-15 19:13,13.111,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.131,0xbdf40_16-05-15 16:xx - 17-05-15 5:17,3.783
15-05-17 02:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.134,0x91b17_15-05-15 9:xx - 19-05-15 19:13,12.218,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.596,0xbdf40_16-05-15 16:xx - 17-05-15 5:17,3.122,0x1a438_16-05-15 10:xx - 18-05-15 13:57,3.102
15-05-17 00:00:00,0x917f2_16-05-15 20:xx - 18-05-15 2:55,45.673,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,36.798,0x91b17_15-05-15 9:xx - 19-05-15 19:13,11.781,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.105,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,6.747
15-05-16 22:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,36.348,0x91b17_15-05-15 9:xx - 19-05-15 19:13,11.094,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.579,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,5.981,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,3.577
15-05-16 20:00:00,0xa5bb5_16-05-15 20:xx - 17-05-15 3:53_parking,37.566,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.927,0x91b17_15-05-15 9:xx - 19-05-15 19:13,10.419,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.926,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,5.699
15-05-16 18:00:00,0xa24af_16-05-15 18:xx - 17-05-15 4:54,39.943,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.527,0x91b17_15-05-15 9:xx - 19-05-15 19:13,9.762,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,5.125,0xfd64b_02-05-15 9:xx - 16-05-15 19:05,2.863
15-05-16 16:00:00,0xbdf40_16-05-15 16:xx - 17-05-15 5:17,43.663,0xa4556_16-05-15 16:xx - 16-05-15 18:30,41.110,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.168,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.502,0x91b17_15-05-15 9:xx - 19-05-15 19:13,9.093
15-05-16 14:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.749,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.548,0x91b17_15-05-15 9:xx - 19-05-15 19:13,8.415,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,3.938,0x28eec_14-05-15 23:xx - 16-05-15 15:32,3.036
15-05-16 12:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,41.413,0xe200b_16-05-15 12:xx - 16-05-15 14:30,38.772,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.421,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.626,0x91b17_15-05-15 9:xx - 19-05-15 19:13,7.731
15-05-16 10:00:00,0x1a438_16-05-15 10:xx - 18-05-15 13:57,44.743,0xbdf40_16-05-15 10:xx - 16-05-15 16:50_parking,43.671,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,41.272,0xce279_16-05-15 10:xx - 16-05-15 17:31,39.586,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.044
15-05-16 08:00:00,0x58b26_16-05-15 8:xx - 16-05-15 15:45,45.194,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,41.054,0xa5bb5_16-05-15 8:xx - 16-05-15 20:56,39.324,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,33.584,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.462
15-05-16 06:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.698,0xe200b_16-05-15 6:xx - 16-05-15 11:28_parking,38.760,0xb0403_16-05-15 6:xx - 16-05-15 12:59,38.749,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,33.184,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.738
15-05-16 04:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.396,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.798,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.748,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.305,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,10.756
15-05-16 02:00:00,0x648df_16-05-15 2:xx - 16-05-15 7:21_parking,44.303,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.215,0xb0403_16-05-15 2:xx - 16-05-15 5:30_parking,38.803,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.416,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.731
15-05-16 00:00:00,0xb2548_16-05-15 0:xx - 16-05-15 5:25,45.130,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.799,0xb0403_16-05-15 0:xx - 16-05-15 3:06_parking,38.803,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.051,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.633
15-05-15 22:00:00,0xce279_15-05-15 22:xx - 16-05-15 5:32,41.319,0x78852_15-05-15 22:xx - 16-05-15 20:56,41.217,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.386,0xb0403_15-05-15 22:xx - 16-05-15 0:08,38.715,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,31.671
15-05-15 20:00:00,0xdf42e_15-05-15 20:xx - 16-05-15 3:29,39.412,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.228,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,31.359,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,18.744,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.211
15-05-15 18:00:00,0xbd205_15-05-15 18:xx - 16-05-15 5:05,43.563,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.925,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,30.940,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,18.214,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,7.820
15-05-15 16:00:00,0x58b26_15-05-15 16:xx - 15-05-15 18:33,45.234,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.623,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,30.643,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,17.705,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,7.360
15-05-15 14:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.283,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,17.192,0x8f28c_14-05-15 14:xx - 15-05-15 15:34,7.273,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,6.892,0xe200b_13-05-15 4:xx - 16-05-15 5:44,6.146
15-05-15 12:00:00,0x023db_15-05-15 12:xx - 16-05-15 11:29,39.522,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,37.948,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,29.908,0x1c31a_08-05-15 9:xx - 15-05-15 12:51,24.174,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,16.693
15-05-15 10:00:00,0x4a64b_15-05-15 10:xx - 15-05-15 16:56,39.512,0xc933d_15-05-15 10:xx - 15-05-15 16:59,39.483,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,37.638,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,29.389,0x1c31a_08-05-15 9:xx - 15-05-15 12:51,23.921
15-05-15 08:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,28.993,0x1c31a_08-05-15 9:xx - 15-05-15 12:51,23.499,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,15.682,0x1d7d9_13-05-15 8:xx - 15-05-15 13:57,14.180,0x99ea9_13-05-15 16:xx - 15-05-15 10:03,12.397
15-05-15 06:00:00,0x648df_15-05-15 6:xx - 16-05-15 1:56,44.306,0xbd205_15-05-15 6:xx - 15-05-15 18:20_parking,43.671,0xccfc6_15-05-15 6:xx - 15-05-15 8:18,39.635,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,28.630,0x1c31a_08-05-15 9:xx - 15-05-15 12:51,23.057
15-05-15 04:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,28.236,0x1c31a_08-05-15 9:xx - 15-05-15 12:51,22.650,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,14.556,0x1d7d9_13-05-15 8:xx - 15-05-15 13:57,13.077,0x99ea9_13-05-15 16:xx - 15-05-15 10:03,11.056
15-05-15 02:00:00,0x1e773_15-05-15 2:xx - 15-05-15 11:09,41.211,0x2c58c_15-05-15 2:xx - 16-05-15 0:42,39.638,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,27.870,0x1c31a_08-05-15 9:xx - 15-05-15 12:51,22.252,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,14.053
15-05-15 00:00:00,0xeedd2_15-05-15 0:xx - 15-05-15 1:01,50.321,0x648df_15-05-15 0:xx - 15-05-15 6:03_parking,44.311,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,39.450,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,27.488,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,13.551
15-05-14 22:00:00,0x648df_14-05-15 20:xx - 14-05-15 23:52,44.310,0x28eec_14-05-15 19:xx - 14-05-15 23:32,41.318,0xab7b7_14-05-15 22:xx - 15-05-15 16:46,39.600,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,35.850,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,27.106
15-05-14 20:00:00,0x648df_14-05-15 20:xx - 14-05-15 23:52,44.310,0xe4125_14-05-15 16:xx - 14-05-15 21:34_parking,41.394,0x28eec_14-05-15 19:xx - 14-05-15 23:32,41.129,0xb3757_14-05-15 9:xx - 14-05-15 22:53,39.630,0xab7b7_14-05-15 17:xx - 14-05-15 22:05_parking,39.601
15-05-14 18:00:00,0x84e9a_14-05-15 18:xx - 15-05-15 19:29,49.695,0xeca73_14-05-15 0:xx - 14-05-15 19:02,47.171,0x648df_14-05-15 17:xx - 14-05-15 19:58_parking,44.310,0xe4125_14-05-15 16:xx - 14-05-15 21:34_parking,41.393,0xb3757_14-05-15 9:xx - 14-05-15 22:53,39.909
15-05-14 16:00:00,0x336a7_14-05-15 16:xx - 14-05-15 17:30,50.248,0xeca73_14-05-15 0:xx - 14-05-15 19:02,47.334,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,47.089,0xbb904_13-05-15 23:xx - 14-05-15 18:35,44.386,0x648df_13-05-15 12:xx - 14-05-15 17:00,44.311
15-05-14 14:00:00,0x1101e_10-05-15 19:xx - 14-05-15 16:17,49.590,0xeca73_14-05-15 0:xx - 14-05-15 19:02,47.311,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,46.800,0x057e6_14-05-15 6:xx - 14-05-15 15:02,45.289,0x76a69_11-05-15 19:xx - 14-05-15 16:19,45.099
15-05-14 12:00:00,0x1101e_10-05-15 19:xx - 14-05-15 16:17,49.296,0xeca73_14-05-15 0:xx - 14-05-15 19:02,47.511,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,46.482,0x057e6_14-05-15 6:xx - 14-05-15 15:02,45.041,0x648df_13-05-15 12:xx - 14-05-15 17:00,44.111
15-05-14 10:00:00,0x1101e_10-05-15 19:xx - 14-05-15 16:17,48.993,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,46.116,0x648df_13-05-15 12:xx - 14-05-15 17:00,43.690,0xbb904_13-05-15 23:xx - 14-05-15 18:35,43.207,0xe4125_13-05-15 20:xx - 14-05-15 15:03,41.473
15-05-14 08:00:00,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,45.747,0x057e6_14-05-15 6:xx - 14-05-15 15:02,44.514,0x76a69_11-05-15 19:xx - 14-05-15 16:19,44.283,0x648df_13-05-15 12:xx - 14-05-15 17:00,43.302,0xbb904_13-05-15 23:xx - 14-05-15 18:35,42.832
15-05-14 06:00:00,0xf5036_09-05-15 10:xx - 14-05-15 8:22,49.729,0xeca73_14-05-15 0:xx - 14-05-15 19:02,49.024,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,45.382,0xa3196_10-05-15 22:xx - 14-05-15 7:45,44.669,0x057e6_14-05-15 6:xx - 14-05-15 15:02,44.336
15-05-14 04:00:00,0xf5036_09-05-15 10:xx - 14-05-15 8:22,49.534,0xeca73_14-05-15 0:xx - 14-05-15 19:02,49.456,0x1101e_10-05-15 19:xx - 14-05-15 16:17,47.670,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,45.030,0x40649_12-05-15 18:xx - 14-05-15 5:14,44.722
15-05-14 02:00:00,0xeca73_14-05-15 0:xx - 14-05-15 19:02,49.835,0xf5036_09-05-15 10:xx - 14-05-15 8:22,49.417,0x1101e_10-05-15 19:xx - 14-05-15 16:17,47.144,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,44.739,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,44.695
15-05-14 00:00:00,0xeca73_14-05-15 0:xx - 14-05-15 19:02,50.093,0xf5036_09-05-15 10:xx - 14-05-15 8:22,49.313,0x1101e_10-05-15 19:xx - 14-05-15 16:17,46.641,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,44.940,0xfad11_13-05-15 20:xx - 14-05-15 1:37,44.665
15-05-13 22:00:00,0xf5036_09-05-15 10:xx - 14-05-15 8:22,49.190,0x1101e_10-05-15 19:xx - 14-05-15 16:17,46.152,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,45.166,0xfad11_13-05-15 20:xx - 14-05-15 1:37,44.890,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,44.495
15-05-13 20:00:00,0xf5036_09-05-15 10:xx - 14-05-15 8:22,48.935,0x1101e_10-05-15 19:xx - 14-05-15 16:17,45.664,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,45.264,0xfad11_13-05-15 20:xx - 14-05-15 1:37,45.221,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,44.353
15-05-13 18:00:00,0xf5036_09-05-15 10:xx - 14-05-15 8:22,48.698,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,45.264,0x1101e_10-05-15 19:xx - 14-05-15 16:17,45.191,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,44.366,0x057e6_13-05-15 12:xx - 14-05-15 6:22,44.164
15-05-13 16:00:00,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,45.265,0x1101e_10-05-15 19:xx - 14-05-15 16:17,44.722,0xf6ac9_12-05-15 3:xx - 14-05-15 17:41,44.356,0x057e6_13-05-15 12:xx - 14-05-15 6:22,44.164,0x76a69_11-05-15 19:xx - 14-05-15 16:19,43.294
15-05-13 14:00:00,0x79931_13-05-15 14:xx - 18-05-15 9:29_parking,50.228,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,45.264,0x1101e_10-05-15 19:xx - 14-05-15 16:17,44.260,0x057e6_13-05-15 12:xx - 14-05-15 6:22,44.165,0xcfdd5_13-05-15 14:xx - 13-05-15 15:02,43.678
15-05-13 12:00:00,0x79931_13-05-15 9:xx - 13-05-15 13:59,50.077,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,47.965,0x0ea3f_13-05-15 12:xx - 14-05-15 5:41,45.084,0x057e6_13-05-15 12:xx - 14-05-15 6:22,44.165,0x1101e_10-05-15 19:xx - 14-05-15 16:17,43.771
15-05-13 10:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.427,0x79931_13-05-15 9:xx - 13-05-15 13:59,49.701,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.906,0x0ea3f_13-05-15 5:xx - 13-05-15 12:03_parking,45.142,0x057e6_12-05-15 18:xx - 13-05-15 12:06_parking,44.165
15-05-13 08:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.429,0x26c89_13-05-15 8:xx - 13-05-15 9:23,50.309,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.906,0xf5036_09-05-15 10:xx - 14-05-15 8:22,47.688,0x0ea3f_13-05-15 5:xx - 13-05-15 12:03_parking,45.142
15-05-13 06:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.429,0xa17b3_13-05-15 6:xx - 13-05-15 7:15,50.228,0x26c89_13-05-15 1:xx - 13-05-15 8:22,50.130,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.906,0xf5036_09-05-15 10:xx - 14-05-15 8:22,47.404
15-05-13 04:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.429,0xa17b3_12-05-15 18:xx - 13-05-15 6:11_parking,50.181,0x26c89_13-05-15 1:xx - 13-05-15 8:22,50.160,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.904,0xf5036_09-05-15 10:xx - 14-05-15 8:22,47.346
15-05-13 02:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.430,0xa17b3_12-05-15 18:xx - 13-05-15 6:11_parking,50.181,0x26c89_13-05-15 1:xx - 13-05-15 8:22,49.776,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.904,0x295c4_06-05-15 17:xx - 13-05-15 4:07,47.817
15-05-13 00:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.430,0xa17b3_12-05-15 18:xx - 13-05-15 6:11_parking,50.181,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.904,0x295c4_06-05-15 17:xx - 13-05-15 4:07,47.593,0xf5036_09-05-15 10:xx - 14-05-15 8:22,47.311
15-05-12 22:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.430,0xa17b3_12-05-15 18:xx - 13-05-15 6:11_parking,50.181,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.905,0x24d67_09-05-15 14:xx - 13-05-15 0:53,47.683,0x295c4_06-05-15 17:xx - 13-05-15 4:07,47.378
15-05-12 20:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,51.330,0xa17b3_12-05-15 18:xx - 13-05-15 6:11_parking,50.181,0xe8c63_08-05-15 12:xx - 12-05-15 22:21,49.643,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.905,0x24d67_09-05-15 14:xx - 13-05-15 0:53,47.396
15-05-12 18:00:00,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,50.841,0xa17b3_12-05-15 18:xx - 13-05-15 6:11_parking,50.180,0xe8c63_08-05-15 12:xx - 12-05-15 22:21,49.466,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.905,0x24d67_09-05-15 14:xx - 13-05-15 0:53,47.108
15-05-12 16:00:00,0x336a7_12-05-15 13:xx - 14-05-15 15:38_parking,50.260,0xa17b3_08-05-15 18:xx - 12-05-15 18:12,50.180,0x019d2_12-05-15 13:xx - 12-05-15 17:46,49.724,0xe8c63_08-05-15 12:xx - 12-05-15 22:21,49.317,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.906
15-05-12 14:00:00,0x336a7_12-05-15 13:xx - 14-05-15 15:38_parking,50.260,0x4d78f_12-05-15 10:xx - 12-05-15 16:25,50.176,0xa17b3_08-05-15 18:xx - 12-05-15 18:12,50.023,0x019d2_12-05-15 13:xx - 12-05-15 17:46,49.935,0xe8c63_08-05-15 12:xx - 12-05-15 22:21,49.205
15-05-12 12:00:00,0x336a7_12-05-15 9:xx - 12-05-15 13:42,50.260,0x019d2_12-05-15 9:xx - 12-05-15 13:13_parking,50.225,0x4d78f_12-05-15 10:xx - 12-05-15 16:25,50.217,0xa17b3_08-05-15 18:xx - 12-05-15 18:12,49.769,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,49.617
15-05-12 10:00:00,0x336a7_12-05-15 9:xx - 12-05-15 13:42,50.260,0x019d2_12-05-15 9:xx - 12-05-15 13:13_parking,50.225,0x4d78f_12-05-15 10:xx - 12-05-15 16:25,50.218,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,49.203,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.905
15-05-12 08:00:00,0x336a7_11-05-15 19:xx - 12-05-15 9:20_parking,50.260,0x4d78f_12-05-15 1:xx - 12-05-15 10:53_parking,50.218,0xa17b3_08-05-15 18:xx - 12-05-15 18:12,49.306,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,48.789,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.905
15-05-12 06:00:00,0x79931_08-05-15 12:xx - 12-05-15 8:59,49.736,0xa17b3_08-05-15 18:xx - 12-05-15 18:12,49.167,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,48.453,0x5ab1d_12-05-15 2:xx - 13-05-15 12:02_parking,47.905,0xf5036_09-05-15 10:xx - 14-05-15 8:22,45.952
15-05-12 04:00:00,0x336a7_11-05-15 19:xx - 12-05-15 9:20_parking,50.260,0x4d78f_12-05-15 1:xx - 12-05-15 10:53_parking,50.219,0x79931_08-05-15 12:xx - 12-05-15 8:59,49.538,0xa17b3_08-05-15 18:xx - 12-05-15 18:12,48.951,0x0bf95_04-05-15 18:xx - 14-05-15 9:45,48.162
